"Server IP","DB User Name","App User Name","Total access"
"10.38.11.73","","30SMONTIELP::PU=SAPSR3","1118"
"10.38.11.73","","40VDONOSOO::PU=SAPSR3","1115"
"10.38.11.73","","40GRUBIOP","1113"
"10.38.11.73","","30FGUZMANG::PU=SAPSR3","1106"
"10.38.11.73","","30CWOLFT::PU=SAPSR3","1099"
"10.38.11.73","","40AFLORESC::PU=SAPSR3","1097"
"10.38.11.73","","20PSILVAR::PU=SAPSR3","1091"
"10.38.11.73","","40MCARRASCOC::PU=SAPSR3","1075"
"10.38.11.73","","30GCALDERONA::PU=SAPSR3","1070"
"10.38.11.73","","30ALEALT::PU=SAPSR3","1069"
"10.38.11.73","","20JVERAG::PU=SAPSR3","1062"
"10.38.11.73","","30VARANEDAG::PU=SAPSR3","1062"
"10.38.11.73","","30AFARIASC::PU=SAPSR3","1061"
"10.38.11.73","","30RCASANOVAV::PU=SAPSR3","1058"
"10.38.11.73","","30CVIVANCOR::PU=SAPSR3","1052"
"10.38.11.73","","40AARAYAESC::PU=SAPSR3","1049"
"10.38.11.73","","30PMIRANDAG::PU=SAPSR3","1046"
"10.38.11.73","","40MIBANEZO::PU=SAPSR3","1046"
"10.38.11.73","","30GDONOSTO::PU=SAPSR3","1046"
"10.38.11.73","","30PGONZALMAT::PU=SAPSR3","1043"
"10.38.11.73","","40JTICONAA::PU=SAPSR3","1041"
"10.38.11.73","","40FTAPIAT::PU=SAPSR3","1038"
"10.38.11.73","","40LUBEDAR::PU=SAPSR3","1035"
"10.38.11.73","","30AGUTIERREG::PU=SAPSR3","1030"
"10.38.11.73","","40JSOTELOC::PU=SAPSR3","1027"
"10.38.11.73","","30MORTIZBAR::PU=SAPSR3","1024"
"10.38.11.73","","40JMUNOZM::PU=SAPSR3","1020"
"10.38.11.73","","30PURBINAROJ::PU=SAPSR3","1020"
"10.38.11.73","","40MCORDOVAM","1018"
"10.38.11.73","","30FARAOSL","1016"
"10.38.11.73","","40JMUNOZO::PU=SAPSR3","1013"
"10.38.11.73","","40IARANDAA::PU=SAPSR3","1005"
"10.38.11.73","","30JINOSTROZG::PU=SAPSR3","1003"
"10.38.11.73","","30VZENTENO::PU=SAPSR3","1003"
"10.38.11.73","","40BCISTERNAS::PU=SAPSR3","1002"
"10.38.11.73","","30ACERDAP::PU=SAPSR3","1001"
"10.38.11.73","","30MSANCHEZVI::PU=SAPSR3","999"
"10.38.11.73","","30MLORCAM::PU=SAPSR3","998"
"10.38.11.73","","40MRAMIREZV::PU=SAPSR3","991"
"10.38.11.73","","40JCARCAMOD::PU=SAPSR3","989"
"10.38.11.73","","30MORELLANOR::PU=SAPSR3","985"
"10.38.11.73","","40ESOTOG::PU=SAPSR3","985"
"10.38.11.73","","30CTURRYSR::PU=SAPSR3","981"
"10.38.11.73","","30JROJASB::PU=SAPSR3","978"
"10.38.11.73","","40CGUZMANJ::PU=SAPSR3","976"
"10.38.11.73","","30JBECERRAS::PU=SAPSR3","968"
"10.38.11.73","","30MCARRIZOD::PU=SAPSR3","966"
"10.38.11.73","","40JPEREZV::PU=SAPSR3","961"
"10.38.11.73","","40PCORNEJOM","959"
"10.38.11.73","","30CCACERESU::PU=SAPSR3","958"
"10.38.11.73","","	30RGOMEZ::PU=SAPSR3","957"
"10.38.11.73","","30FMUNOZR::PU=SAPSR3","957"
"10.38.11.73","","30CPIZARRCO::PU=SAPSR3","954"
"10.38.11.73","","30JHERNAEZR::PU=SAPSR3","953"
"10.38.11.73","","40YNAVARRETG::PU=SAPSR3","951"
"10.38.11.73","","30CMUNOZJ::PU=SAPSR3","951"
"10.38.11.73","","30LCARRENOC::PU=SAPSR3","950"
"10.38.11.73","","30NARAYAA::PU=SAPSR3","948"
"10.38.11.73","","30SMONGED::PU=SAPSR3","947"
"10.38.11.73","","30LPERALTAA::PU=SAPSR3","945"
"10.38.11.73","","30CFUENTESC::PU=SAPSR3","940"
"10.38.11.73","","40CPINTOP","939"
"10.38.11.73","","40JQUIJADAG::PU=SAPSR3","936"
"10.38.11.73","","30JPEROZOO::PU=SAPSR3","934"
"10.38.11.73","","40MSANDOVALR::PU=SAPSR3","934"
"10.38.11.73","","40GVALENZUEB::PU=SAPSR3","932"
"10.38.11.73","","40JRIVEROSV::PU=SAPSR3","930"
"10.38.11.73","","30MCORDERO::PU=SAPSR3","930"
"10.38.11.73","","40NJORGELIR::PU=SAPSR3","928"
"10.38.11.73","","40JGOMEZC::PU=SAPSR3","927"
"10.38.11.73","","30AHUEICHAQF::PU=SAPSR3","925"
"10.38.11.73","","30VMUNOZM::PU=SAPSR3","924"
"10.38.11.73","","30CRUZ::PU=SAPSR3","918"
"10.38.11.73","","30NSILVAB::PU=SAPSR3","917"
"10.38.11.73","","30JMONTOYAL::PU=SAPSR3","914"
"10.38.11.73","","30FMORALES::PU=SAPSR3","911"
"10.38.11.73","","30MPARRAO::PU=SAPSR3","911"
"10.38.11.73","","40YYANEZD::PU=SAPSR3","903"
"10.38.11.73","","40AMATAMALAJ::PU=SAPSR3","902"
"10.38.11.73","","30DDUHAUM::PU=SAPSR3","900"
"10.38.11.73","","30EPEREZE::PU=SAPSR3","896"
"10.38.11.73","","30ESALAZABR::PU=SAPSR3","896"
"10.38.11.73","","30EMORALESE::PU=SAPSR3","893"
"10.38.11.73","","10MMUELASG::PU=SAPSR3","887"
"10.38.11.73","","30SGARCESG::PU=SAPSR3","883"
"10.38.11.73","","30FSOZA::PU=SAPSR3","880"
"10.38.11.73","","40MPIZARROO::PU=SAPSR3","879"
"10.38.11.73","","40DCACERESA::PU=SAPSR3","876"
"10.38.11.73","","30LMENDEZM::PU=SAPSR3","874"
"10.38.11.73","?","30ATILLERIAE::PU=SAPSR3","874"
"10.38.11.73","","30VFLORESG::PU=SAPSR3","872"
"10.38.11.73","","40MVALDIVII::PU=SAPSR3","870"
"10.38.11.73","","30LCONTRERAM::PU=SAPSR3","870"
"10.38.11.73","","40HMARINAOV::PU=SAPSR3","868"
"10.38.11.73","","40CARAYAMA::PU=SAPSR3","866"
"10.38.11.73","","30JVERGARAS::PU=SAPSR3","865"
"10.38.11.73","","30FNUNEZN::PU=SAPSR3","859"
"10.38.11.73","","30VMORENOO::PU=SAPSR3","858"
"10.38.11.73","?","10RSEPULVEDJ::PU=SAPSR3","857"
"10.38.11.73","","30VTAPIAH::PU=SAPSR3","856"
"10.38.11.73","","30PCELISP::PU=SAPSR3","851"
"10.38.11.73","","40DFLORESN::PU=SAPSR3","850"
"10.38.11.73","","30VZUNIGAP::PU=SAPSR3","847"
"10.38.11.73","","30NARMIJOR::PU=SAPSR3","846"
"10.38.11.73","","40PINTRIGAOG::PU=SAPSR3","843"
"10.38.11.73","","40SGREZP::PU=SAPSR3","843"
"10.38.11.73","","30DASTUDILLC::PU=SAPSR3","840"
"10.38.11.73","","30AORELLANA::PU=SAPSR3","838"
"10.38.11.73","","30KGUERREROR::PU=SAPSR3","836"
"10.38.11.73","","30MBERRIOSR::PU=SAPSR3","828"
"10.38.11.73","","30AVERGARA::PU=SAPSR3","827"
"10.38.11.73","","30CVALEROG::PU=SAPSR3","827"
"10.38.11.73","","10PVIDELAR::PU=SAPSR3","826"
"10.38.11.73","","30FPARRAG::PU=SAPSR3","825"
"10.38.11.73","","30EFONSECABA::PU=SAPSR3","823"
"10.38.11.73","","40VMUNOZF::PU=SAPSR3","822"
"10.38.11.73","","30ORUIZC::PU=SAPSR3","819"
"10.38.11.73","","40FCATALANN::PU=SAPSR3","817"
"10.38.11.73","","40GGONZALEZV::PU=SAPSR3","816"
"10.38.11.73","","30YREYESC::PU=SAPSR3","816"
"10.38.11.73","","30JCOFREP","815"
"10.38.11.73","","40SPEDREROSO::PU=SAPSR3","811"
"10.38.11.73","","30JCONTRERAC::PU=SAPSR3","810"
"10.38.11.73","","30JCERDAH::PU=SAPSR3","807"
"10.38.11.73","","10GMANDIOLAC","806"
"10.38.11.73","","10DJAIMEJ::PU=SAPSR3","805"
"10.38.11.73","","40BMENA::PU=SAPSR3","805"
"10.38.11.73","","30ECANOS::PU=SAPSR3","804"
"10.38.11.73","","40JCONTRERS::PU=SAPSR3","802"
"10.38.11.73","","40ADAZAV","800"
"10.38.11.73","","30EHUAIQUIMG::PU=SAPSR3","800"
"10.38.11.73","","40KCELISG::PU=SAPSR3","800"
"10.38.11.73","","40GJEREZF","799"
"10.38.11.73","","30HARAYAG::PU=SAPSR3","798"
"10.38.11.73","","40PPEREZL::PU=SAPSR3","794"
"10.38.11.73","","10PSCHIAPPA::PU=SAPSR3","793"
"10.38.11.73","?","40VSALINASN::PU=SAPSR3","792"
"10.38.11.73","","30EVILLALOB::PU=SAPSR3","791"
"10.38.11.73","","	30PLOPEZ::PU=SAPSR3","789"
"10.38.11.73","","30OPARDOS::PU=SAPSR3","789"
"10.38.11.73","","30CBRIONESO::PU=SAPSR3","789"
"10.38.11.73","","30ILINCOQUE::PU=SAPSR3","787"
"10.38.11.73","","30FZUNIGAD::PU=SAPSR3","784"
"10.38.11.73","","40CLASALLE::PU=SAPSR3","783"
"10.38.11.73","","30EDUARTEP","780"
"10.38.11.73","","40YGONZALEZV::PU=SAPSR3","779"
"10.38.11.73","","30JMARTINECA::PU=SAPSR3","777"
"10.38.11.73","","30CALLENDESR::PU=SAPSR3","773"
"10.38.11.73","","30CBASCURC::PU=SAPSR3","770"
"10.38.11.73","","20ASOLISF","769"
"10.38.11.73","","30ABRIONESP::PU=SAPSR3","767"
"10.38.11.73","","30SRAMOST::PU=SAPSR3","767"
"10.38.11.73","","40GGONZALEZM::PU=SAPSR3","766"
"10.38.11.73","","30NVALENZUD::PU=SAPSR3","763"
"10.38.11.73","","40LCANDIAC","763"
"10.38.11.73","","40JVASQUEZA::PU=SAPSR3","762"
"10.38.11.73","","30SPARADAV::PU=SAPSR3","761"
"10.38.11.73","","30JAMARILESM::PU=SAPSR3","758"
"10.38.11.73","","30CROJASB::PU=SAPSR3","757"
"10.38.11.73","","30JNILO::PU=SAPSR3","756"
"10.38.11.73","","30MARAYAC::PU=SAPSR3","755"
"10.38.11.73","","40ERIVASA::PU=SAPSR3","754"
"10.38.11.73","","30RGONZALGON","753"
"10.38.11.73","","40FRIQUELMER::PU=SAPSR3","751"
"10.38.11.73","","40VPONCEC::PU=SAPSR3","750"
"10.38.11.73","","40IVIANOP::PU=SAPSR3","750"
"10.38.11.73","","30SPONCEH::PU=SAPSR3","748"
"10.38.11.73","","20JCHARTIERR::PU=SAPSR3","744"
"10.38.11.73","","40JTAPIAM::PU=SAPSR3","744"
"10.38.11.73","","30TMARTELW::PU=SAPSR3","743"
"10.38.11.73","","30FCORDOVEZS::PU=SAPSR3","743"
"10.38.11.73","","30LPAREDESC::PU=SAPSR3","742"
"10.38.11.73","","30MMIRANDAC::PU=SAPSR3","740"
"10.38.11.73","","40BPINILLAS::PU=SAPSR3","739"
"10.38.11.73","","40CANDAURS::PU=SAPSR3","738"
"10.38.11.73","","20LJARAA","738"
"10.38.11.73","?","30AORELLANAD::PU=SAPSR3","736"
"10.38.11.73","?","40HMARINAOV::PU=SAPSR3","735"
"10.38.11.73","","30JINOSTROZS::PU=SAPSR3","733"
"10.38.11.73","","30MARANGUIZG::PU=SAPSR3","733"
"10.38.11.73","","30JVIVEROSP::PU=SAPSR3","731"
"10.38.11.73","","30NOLIVARESD::PU=SAPSR3","730"
"10.38.11.73","","30MDIAZGOM::PU=SAPSR3","728"
"10.38.11.73","","	40GJEREZ::PU=SAPSR3","727"
"10.38.11.73","","40MVIVANCON::PU=SAPSR3","727"
"10.38.11.73","","30JLOZANOD::PU=SAPSR3","723"
"10.38.11.73","","40SNEUBERM::PU=SAPSR3","723"
"10.38.11.73","","30CARELLANOM::PU=SAPSR3","722"
"10.38.11.73","","30JFARIASF::PU=SAPSR3","721"
"10.38.11.73","","40VRODRIGUEM::PU=SAPSR3","721"
"10.38.11.73","","30ECORDEROI","719"
"10.38.11.73","","30SOLGUINA::PU=SAPSR3","718"
"10.38.11.73","","30RCALLEC::PU=SAPSR3","716"
"10.38.11.73","","30YNOVAG::PU=SAPSR3","716"
"10.38.11.73","","30PVICENCIOS::PU=SAPSR3","715"
"10.38.11.73","","40CCONEJERAM","714"
"10.38.11.73","","30MNAVARRO::PU=SAPSR3","714"
"10.38.11.73","","30MSILVAC::PU=SAPSR3","711"
"10.38.11.73","","40ILETELIERN","709"
"10.38.11.73","","30JNILOR","706"
"10.38.11.73","","30CCARRILLOC","704"
"10.38.11.73","","40RJARAC::PU=SAPSR3","701"
"10.38.11.73","","30SACOSTAR::PU=SAPSR3","700"
"10.38.11.73","","40ACONTRERAB::PU=SAPSR3","698"
"10.38.11.73","","30SRAMONEDAF::PU=SAPSR3","698"
"10.38.11.73","","40VACEVEDOH::PU=SAPSR3","696"
"10.38.11.73","","30KRODRIGUEG::PU=SAPSR3","693"
"10.38.11.73","","30ETORRESH::PU=SAPSR3","693"
"10.38.11.73","","30PMILLARS::PU=SAPSR3","692"
"10.38.11.73","","40FVEGAPERE::PU=SAPSR3","691"
"10.38.11.73","","30MAZUAM::PU=SAPSR3","690"
"10.38.11.73","","30DORDENESO","688"
"10.38.11.73","","30FBLANCOB","687"
"10.38.11.73","","30CNAVARRETC::PU=SAPSR3","686"
"10.38.11.73","","40FHUAMANGAA","684"
"10.38.11.73","","30CGONZALGIO::PU=SAPSR3","683"
"10.38.11.73","","30PGUZMANC::PU=SAPSR3","679"
"10.38.11.73","","40JPRADENASV::PU=SAPSR3","677"
"10.38.11.73","","30MCASANOVAC::PU=SAPSR3","673"
"10.38.11.73","","30FFUENTESE::PU=SAPSR3","669"
"10.38.11.73","","40KMOLINAC::PU=SAPSR3","665"
"10.38.11.73","","20DHALATS::PU=SAPSR3","665"
"10.38.11.73","","40AESCUDEROL::PU=SAPSR3","664"
"10.38.11.73","","30VDIAZMIR::PU=SAPSR3","659"
"10.38.11.73","","30MCARRASCOV::PU=SAPSR3","659"
"10.38.11.73","","30CFLORESMO::PU=SAPSR3","658"
"10.38.11.73","","30CARAVENAS::PU=SAPSR3","656"
"10.38.11.73","?","30CSILVAA::PU=SAPSR3","654"
"10.38.11.73","","40CFERNANDR::PU=SAPSR3","652"
"10.38.11.73","","30PROMEROVAL::PU=SAPSR3","652"
"10.38.11.73","","30TDIAZR::PU=SAPSR3","651"
"10.38.11.73","","30XBENAVENTV::PU=SAPSR3","649"
"10.38.11.73","","30HHERRERAU::PU=SAPSR3","648"
"10.38.11.73","","30FMENDEZG::PU=SAPSR3","648"
"10.38.11.73","","30CGUEVARAI","648"
"10.38.11.73","","30YGONZALEV::PU=SAPSR3","647"
"10.38.11.73","","30FGONZALEZG::PU=SAPSR3","646"
"10.38.11.73","","30SCUEVASC::PU=SAPSR3","645"
"10.38.11.73","","30ESOTOU::PU=SAPSR3","645"
"10.38.11.73","","30DMORAC::PU=SAPSR3","644"
"10.38.11.73","","30AGALINDOG::PU=SAPSR3","640"
"10.38.11.73","","40MDONOSOV::PU=SAPSR3","639"
"10.38.11.73","","30BHIPOLITOB::PU=SAPSR3","638"
"10.38.11.73","","30LPALMAR","638"
"10.38.11.73","","	30JPINTO::PU=SAPSR3","637"
"10.38.11.73","","30JARAGONESL::PU=SAPSR3","636"
"10.38.11.73","","30JMARISCALC::PU=SAPSR3","636"
"10.38.11.73","","30SMANDIOLAG::PU=SAPSR3","636"
"10.38.11.73","","30CCARRICON::PU=SAPSR3","635"
"10.38.11.73","","30CULLOAG::PU=SAPSR3","635"
"10.38.11.73","","30ECORDERO::PU=SAPSR3","634"
"10.38.11.73","","30AORELLANAO::PU=SAPSR3","632"
"10.38.11.73","","40LMUNDACA::PU=SAPSR3","629"
"10.38.11.73","","30AIBARRAS::PU=SAPSR3","628"
"10.38.11.73","","20FMATHIASV::PU=SAPSR3","626"
"10.38.11.73","","40GESPINOAA::PU=SAPSR3","626"
"10.38.11.73","","30KESNIDAU::PU=SAPSR3","624"
"10.38.11.73","","30LSILVAL::PU=SAPSR3","623"
"10.38.11.73","","30MBIZARRON::PU=SAPSR3","622"
"10.38.11.73","","30CCEPEDACER::PU=SAPSR3","622"
"10.38.11.73","","40CALARCONM::PU=SAPSR3","621"
"10.38.11.73","","40HADAROC::PU=SAPSR3","621"
"10.38.11.73","?","30FBILBAOB::PU=SAPSR3","619"
"10.38.11.73","","40AGARCIAP::PU=SAPSR3","619"
"10.38.11.73","","30KAVENDANOS::PU=SAPSR3","619"
"10.38.11.73","","30CFIGUEROAV::PU=SAPSR3","615"
"10.38.11.73","","30LMENAJ::PU=SAPSR3","615"
"10.38.11.73","","40KSUAREZR::PU=SAPSR3","615"
"10.38.11.73","","30AIBANEZC::PU=SAPSR3","614"
"10.38.11.73","","30GDIAZS","613"
"10.38.11.73","","40PAREVALOM::PU=SAPSR3","613"
"10.38.11.73","","40YSILVAJ::PU=SAPSR3","613"
"10.38.11.73","","30CFERNANDEB","610"
"10.38.11.73","","30MGALAZN::PU=SAPSR3","610"
"10.38.11.73","","10JBELAUSTEI","602"
"10.38.11.73","","40JASTUDILLM::PU=SAPSR3","600"
"10.38.11.73","","40NELGUETAL::PU=SAPSR3","597"
"10.38.11.73","","30RWITTENBEP::PU=SAPSR3","596"
"10.38.11.73","","30JPINTOB","596"
"10.38.11.73","","30ASALAMANCC::PU=SAPSR3","595"
"10.38.11.73","","	40CARAYA::PU=SAPSR3","594"
"10.38.11.73","","40STOBARMARA::PU=SAPSR3","594"
"10.38.11.73","","30MGAVILANB::PU=SAPSR3","593"
"10.38.11.73","","	30JCOFRE::PU=SAPSR3","591"
"10.38.11.73","","30CLARAS::PU=SAPSR3","591"
"10.38.11.73","","	40PREYES::PU=SAPSR3","591"
"10.38.11.73","","30CSILVAA::PU=SAPSR3","591"
"10.38.11.73","","30NLARAA::PU=SAPSR3","588"
"10.38.11.73","","30ERIVERAG::PU=SAPSR3","588"
"10.38.11.73","","40DHEREDIA::PU=SAPSR3","584"
"10.38.11.73","","30GBERNACHE::PU=SAPSR3","583"
"10.38.11.73","","40HRAMIREZO::PU=SAPSR3","583"
"10.38.11.73","","40JVEGAP::PU=SAPSR3","581"
"10.38.11.73","","30CJARA::PU=SAPSR3","581"
"10.38.11.73","","40AABARCAF::PU=SAPSR3","578"
"10.38.11.73","","30GSANCHEZU::PU=SAPSR3","576"
"10.38.11.73","","30CCRISTALIR::PU=SAPSR3","575"
"10.38.11.73","?","30AELGUETAD::PU=SAPSR3","575"
"10.38.11.73","","40NALVARADOO","575"
"10.38.11.73","","10JPALTAB::PU=SAPSR3","573"
"10.38.11.73","","30CCARRICONI","573"
"10.38.11.73","","40VGONZALEZD::PU=SAPSR3","572"
"10.38.11.73","","30MMONTECIR::PU=SAPSR3","572"
"10.38.11.73","","40ISANHUEZR::PU=SAPSR3","572"
"10.38.11.73","","30PCISTERNAR::PU=SAPSR3","569"
"10.38.11.73","","30RPALOMINOP::PU=SAPSR3","568"
"10.38.11.73","","40PREYESH","568"
"10.38.11.73","","30RSANCHEZC::PU=SAPSR3","566"
"10.38.11.73","","40EGUAJARDOL::PU=SAPSR3","565"
"10.38.11.73","","TRANSPRD::PU=SAPSR3","563"
"10.38.11.73","","30CBETANZOB::PU=SAPSR3","562"
"10.38.11.73","","30EHERMOSILT::PU=SAPSR3","562"
"10.38.11.73","","30PROSALESJ::PU=SAPSR3","561"
"10.38.11.73","","40AMORALESS::PU=SAPSR3","560"
"10.38.11.73","?","30FMANRIQUEL::PU=SAPSR3","559"
"10.38.11.73","","30NLAGOSGAT::PU=SAPSR3","556"
"10.38.11.73","","30DBARRERAB::PU=SAPSR3","556"
"10.38.11.73","","30IPOZOE::PU=SAPSR3","554"
"10.38.11.73","","	30NROJAS::PU=SAPSR3","554"
"10.38.11.73","","30FNAVARROC::PU=SAPSR3","554"
"10.38.11.73","","   40RARMIJO::PU=SAPSR3","554"
"10.38.11.73","","40TLIENCURAR::PU=SAPSR3","553"
"10.38.11.73","","30RIRAIRAM::PU=SAPSR3","552"
"10.38.11.73","","30NAPARICIOM::PU=SAPSR3","551"
"10.38.11.73","","30ERODRIGUEM::PU=SAPSR3","550"
"10.38.11.73","","30CINOSTROZO::PU=SAPSR3","550"
"10.38.11.73","","30LCIDB::PU=SAPSR3","550"
"10.38.11.73","","30JALMAZABC::PU=SAPSR3","548"
"10.38.11.73","","30SRANILAOG","542"
"10.38.11.73","?","40LMUNDACAL::PU=SAPSR3","539"
"10.38.11.73","","30CBASUALTO::PU=SAPSR3","538"
"10.38.11.73","","   30EDUARTE::PU=SAPSR3","537"
"10.38.11.73","","	30FARAOS::PU=SAPSR3","535"
"10.38.11.73","","40VZAMBRAN::PU=SAPSR3","535"
"10.38.11.73","","40AMUTISM::PU=SAPSR3","535"
"10.38.11.73","","30EVICENCIOC::PU=SAPSR3","535"
"10.38.11.73","","40YBARRIAV::PU=SAPSR3","534"
"10.38.11.73","","40MMOLINAV::PU=SAPSR3","534"
"10.38.11.73","","30FMANRIQUE::PU=SAPSR3","534"
"10.38.11.73","?","40MCORDOVAM::PU=SAPSR3","534"
"10.38.11.73","","30VSAAVEDRAC::PU=SAPSR3","534"
"10.38.11.73","","30DRAMIREZG::PU=SAPSR3","532"
"10.38.11.73","","30PLOPEZM::PU=SAPSR3","528"
"10.38.11.73","","30FESPINOZAM::PU=SAPSR3","528"
"10.38.11.73","","30CALVARADL::PU=SAPSR3","527"
"10.38.11.73","","30SRAMOSA::PU=SAPSR3","527"
"10.38.11.73","","30SPEREZM::PU=SAPSR3","526"
"10.38.11.73","","40CARAYAJ","525"
"10.38.11.73","","30MMARAMBIOJ::PU=SAPSR3","525"
"10.38.11.73","","30CMANOSALVH::PU=SAPSR3","523"
"10.38.11.73","","30LPARADAB::PU=SAPSR3","522"
"10.38.11.73","","   20MCEPEDA::PU=SAPSR3","522"
"10.38.11.73","","30RMANCILLAM","520"
"10.38.11.73","","40PBARRAC::PU=SAPSR3","520"
"10.38.11.73","","40MGODOYT::PU=SAPSR3","518"
"10.38.11.73","","30JCARESV::PU=SAPSR3","518"
"10.38.11.73","","30HROMEROG::PU=SAPSR3","518"
"10.38.11.73","","40PLEIVALANQ","515"
"10.38.11.73","","30GBERNACHER","515"
"10.38.11.73","","40KJAMETTM::PU=SAPSR3","512"
"10.38.11.73","","30SROJASO","511"
"10.38.11.73","","40RVELIZP::PU=SAPSR3","510"
"10.38.11.73","","30MJARAR","507"
"10.38.11.73","","30DMOLINAL::PU=SAPSR3","507"
"10.38.11.73","","30AGALDAMESH::PU=SAPSR3","504"
"10.38.11.73","","30VFAJARDOD::PU=SAPSR3","501"
"10.38.11.73","","   30MGARCIA::PU=SAPSR3","501"
"10.38.11.73","","30JVASQUEZH::PU=SAPSR3","500"
"10.38.11.73","?","30RVALVERDEE::PU=SAPSR3","499"
"10.38.11.73","","40FQUIROGAG::PU=SAPSR3","499"
"10.38.11.73","","	40MESTAY::PU=SAPSR3","498"
"10.38.11.73","","30NHORMAZABB::PU=SAPSR3","496"
"10.38.11.73","","30VCASTILLOM::PU=SAPSR3","495"
"10.38.11.73","","40SGALLEGOSN::PU=SAPSR3","494"
"10.38.11.73","","30ARIOSR::PU=SAPSR3","494"
"10.38.11.73","","30PARDILESO::PU=SAPSR3","493"
"10.38.11.73","","40LGONZALEZ::PU=SAPSR3","492"
"10.38.11.73","","30AMARTINEMA::PU=SAPSR3","491"
"10.38.11.73","","40CCONEJERA::PU=SAPSR3","491"
"10.38.11.73","","40YSANDOVALR::PU=SAPSR3","490"
"10.38.11.73","?","40SNEUBERM::PU=SAPSR3","489"
"10.38.11.73","","30GDIAZ::PU=SAPSR3","489"
"10.38.11.73","","20RMAYORGA::PU=SAPSR3","488"
"10.38.11.73","","30KCALDERONC::PU=SAPSR3","488"
"10.38.11.73","","30SORELLANAM","488"
"10.38.11.73","","30FLETELIERR::PU=SAPSR3","486"
"10.38.11.73","","30NHERNANDET::PU=SAPSR3","486"
"10.38.11.73","","30MGARCIAH::PU=SAPSR3","486"
"10.38.11.73","","30IVARGASA","484"
"10.38.11.73","?","30JMARTINECA::PU=SAPSR3","483"
"10.38.11.73","","40AARANDAM::PU=SAPSR3","483"
"10.38.11.73","","30MSOTOMAYOF","482"
"10.38.11.73","","30MSIUS::PU=SAPSR3","481"
"10.38.11.73","","40JLERMAD::PU=SAPSR3","477"
"10.38.11.73","","20CZAVIDICH::PU=SAPSR3","477"
"10.38.11.73","","30NBRAVOP::PU=SAPSR3","476"
"10.38.11.73","","30FROCHAC::PU=SAPSR3","474"
"10.38.11.73","","30IMALMBORGL::PU=SAPSR3","471"
"10.38.11.73","","   30FBLANCO::PU=SAPSR3","469"
"10.38.11.73","","30LVILLASE::PU=SAPSR3","469"
"10.38.11.73","","20COJEDAB::PU=SAPSR3","468"
"10.38.11.73","","30FMORAGAG::PU=SAPSR3","467"
"10.38.11.73","","40VCASTILLOC","467"
"10.38.11.73","","30MALVARADOV::PU=SAPSR3","466"
"10.38.11.73","","40CCARVAJALO::PU=SAPSR3","466"
"10.38.11.73","","20CRIVERAA::PU=SAPSR3","466"
"10.38.11.73","","40LBARRIENTU::PU=SAPSR3","465"
"10.38.11.73","","10RPEREZS::PU=SAPSR3","465"
"10.38.11.73","","	30SROJAS::PU=SAPSR3","465"
"10.38.11.73","","30VPEDRAZAC::PU=SAPSR3","464"
"10.38.11.73","","10PMALUJEA::PU=SAPSR3","463"
"10.38.11.73","","40JLEONC::PU=SAPSR3","463"
"10.38.11.73","","30KGONZALEZD::PU=SAPSR3","461"
"10.38.11.73","","30MMOLINAC::PU=SAPSR3","460"
"10.38.11.73","","30MHERNANDO::PU=SAPSR3","459"
"10.38.11.73","","   40TMORENO::PU=SAPSR3","459"
"10.38.11.73","","30RCORTESA::PU=SAPSR3","458"
"10.38.11.73","","40NLEIVAC::PU=SAPSR3","458"
"10.38.11.73","","   30PZAPATA::PU=SAPSR3","457"
"10.38.11.73","","20GNICOLINIP::PU=SAPSR3","457"
"10.38.11.73","","30EDIAZN::PU=SAPSR3","456"
"10.38.11.73","","40MARENASM::PU=SAPSR3","456"
"10.38.11.73","","40FSALCEDOJ::PU=SAPSR3","456"
"10.38.11.73","","40FRAING::PU=SAPSR3","455"
"10.38.11.73","","30CMEDOC::PU=SAPSR3","455"
"10.38.11.73","","30AREBOLLEDS::PU=SAPSR3","454"
"10.38.11.73","","30JPOZAM::PU=SAPSR3","454"
"10.38.11.73","","30LMAGGIY::PU=SAPSR3","454"
"10.38.11.73","","40HMILLANAOS::PU=SAPSR3","453"
"10.38.11.73","","30MLEALS::PU=SAPSR3","451"
"10.38.11.73","","30DALVAREZP::PU=SAPSR3","449"
"10.38.11.73","","30AHERMOSILS::PU=SAPSR3","448"
"10.38.11.73","","30LZUNIGAA","448"
"10.38.11.73","","30GJABALQUIB::PU=SAPSR3","446"
"10.38.11.73","","30EACUNAH::PU=SAPSR3","445"
"10.38.11.73","","30ARODRIGUE::PU=SAPSR3","445"
"10.38.11.73","","30CQUIROZV","444"
"10.38.11.73","","30ARIVERAV::PU=SAPSR3","442"
"10.38.11.73","","30DCANALESV::PU=SAPSR3","442"
"10.38.11.73","","30GMAUTORV::PU=SAPSR3","442"
"10.38.11.73","","30RAVENDANOB","441"
"10.38.11.73","","40MJOFREP::PU=SAPSR3","440"
"10.38.11.73","","30CCARRILLO::PU=SAPSR3","440"
"10.38.11.73","","40JVILLANUEB::PU=SAPSR3","438"
"10.38.11.73","","   40LCANDIA::PU=SAPSR3","437"
"10.38.11.73","","40FCONCHAV","437"
"10.38.11.73","","30APEREZM::PU=SAPSR3","436"
"10.38.11.73","","30PBARRETOD::PU=SAPSR3","436"
"10.38.11.73","","	30FACUNA::PU=SAPSR3","436"
